head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time
20,13,10,13,Random,-9999,b598bfd4e7d4a2d0,0.36100006103515625,0.0820000171661377,1638376930.295,10,happy,angry,beach,happy,angry,happy,angry,beach,happy,angry,8898.520773649216,2021-12-01T16:42:10.295000,1638368031.7742264
6,17,3,17,Random,-9999,b598bfd4e7d4a2d0,0.44099998474121094,0.07299995422363281,1638376930.817,3,mango,shoes,below,mango,shoes,mango,shoes,below,mango,shoes,8899.042773485184,2021-12-01T16:42:10.817000,1638368031.7742264
9,3,18,3,Random,-9999,b598bfd4e7d4a2d0,0.44900012016296387,0.07999992370605469,1638376931.338,18,shoes,strawberry,near,shoes,strawberry,shoes,strawberry,near,shoes,strawberry,8899.56377363205,2021-12-01T16:42:11.338000,1638368031.7742264
21,6,25,6,Random,-9999,b598bfd4e7d4a2d0,0.28999996185302734,0.07399988174438477,1638376931.707,25,below,dawn,field,below,dawn,below,dawn,field,below,dawn,8899.932773590088,2021-12-01T16:42:11.707000,1638368031.7742264
23,9,10,9,Random,-9999,bcacc9855844782a,2.3350000381469727,0.22300004959106445,1638376931.913,10,near,angry,sky,near,angry,near,angry,sky,near,angry,8900.138773679733,2021-12-01T16:42:11.913000,1638368031.7742264
24,3,19,19,Random,-9999,f9fdbd4e9e47e2e0,8.198000192642212,0.12999987602233887,1638376932.933,3,shoes,watermelon,sunset,watermelon,shoes,shoes,watermelon,sunset,watermelon,shoes,8901.15877366066,2021-12-01T16:42:12.933000,1638368031.7742264
19,23,11,11,Random,-9999,b598bfd4e7d4a2d0,5.664999961853027,0.07999992370605469,1638376937.515,23,sky,disgust,watermelon,disgust,sky,sky,disgust,watermelon,disgust,sky,8905.740773677826,2021-12-01T16:42:17.515000,1638368031.7742264
28,1,9,9,Random,-9999,f9fdbd4e9e47e2e0,4.988000154495239,0.14099979400634766,1638376938.081,1,pants,near,night,near,pants,pants,near,night,near,pants,8906.306773662567,2021-12-01T16:42:18.081000,1638368031.7742264
22,29,27,27,Random,-9999,bcacc9855844782a,6.087000131607056,0.2259998321533203,1638376938.223,29,noon,dusk,ocean,dusk,noon,noon,dusk,ocean,dusk,noon,8906.448773622513,2021-12-01T16:42:18.223000,1638368031.7742264
10,4,7,4,Random,-9999,b598bfd4e7d4a2d0,1.5950000286102295,0.14300012588500977,1638376939.188,7,socks,beside,angry,socks,beside,socks,beside,angry,socks,beside,8907.413773536682,2021-12-01T16:42:19.188000,1638368031.7742264
6,27,24,27,Random,-9999,f9fdbd4e9e47e2e0,1.3040001392364502,0.15399980545043945,1638376939.463,24,dusk,sunset,below,dusk,sunset,dusk,sunset,below,dusk,sunset,8907.68877363205,2021-12-01T16:42:19.463000,1638368031.7742264
27,5,4,5,Random,-9999,bcacc9855844782a,2.4600000381469727,0.24399995803833008,1638376940.903,4,above,socks,dusk,above,socks,above,socks,dusk,above,socks,8909.12877368927,2021-12-01T16:42:20.903000,1638368031.7742264
14,8,5,8,Random,-9999,b598bfd4e7d4a2d0,1.6800000667572021,0.07799983024597168,1638376940.942,5,far,above,sad,far,above,far,above,sad,far,above,8909.167773485184,2021-12-01T16:42:20.942000,1638368031.7742264
24,14,21,21,Random,-9999,f9fdbd4e9e47e2e0,2.0470001697540283,0.09200000762939453,1638376941.658,14,sad,field,sunset,field,sad,sad,field,sunset,field,sad,8909.883773565292,2021-12-01T16:42:21.658000,1638368031.7742264
10,13,12,13,Random,-9999,b598bfd4e7d4a2d0,1.0989999771118164,0.07500004768371582,1638376942.126,12,happy,fearful,angry,happy,fearful,happy,fearful,angry,happy,fearful,8910.351773500443,2021-12-01T16:42:22.126000,1638368031.7742264
23,8,21,21,Random,-9999,b598bfd4e7d4a2d0,1.6779999732971191,0.0840001106262207,1638376943.883,8,far,field,sky,field,far,far,field,sky,field,far,8912.108773469925,2021-12-01T16:42:23.883000,1638368031.7742264
14,19,8,19,Random,-9999,b598bfd4e7d4a2d0,0.6959998607635498,0.08700013160705566,1638376944.669,8,watermelon,far,sad,watermelon,far,watermelon,far,sad,watermelon,far,8912.894773483276,2021-12-01T16:42:24.669000,1638368031.7742264
10,14,16,14,Random,-9999,f9fdbd4e9e47e2e0,3.194000005722046,0.12999987602233887,1638376944.986,16,sad,lemon,angry,sad,lemon,sad,lemon,angry,sad,lemon,8913.211773633957,2021-12-01T16:42:24.986000,1638368031.7742264
13,24,16,16,Random,-9999,b598bfd4e7d4a2d0,0.6469998359680176,0.08000016212463379,1638376945.395,24,sunset,lemon,happy,lemon,sunset,sunset,lemon,happy,lemon,sunset,8913.620773553848,2021-12-01T16:42:25.395000,1638368031.7742264
15,29,27,29,Random,-9999,b598bfd4e7d4a2d0,0.6600000858306885,0.0820000171661377,1638376946.138,27,noon,dusk,blueberry,noon,dusk,noon,dusk,blueberry,noon,dusk,8914.363773584366,2021-12-01T16:42:26.138000,1638368031.7742264
3,6,2,6,Random,-9999,b598bfd4e7d4a2d0,0.3409998416900635,0.07800006866455078,1638376946.548,2,below,shirt,shoes,below,shirt,below,shirt,shoes,below,shirt,8914.773773670197,2021-12-01T16:42:26.548000,1638368031.7742264
5,29,12,29,Random,-9999,f9fdbd4e9e47e2e0,1.811000108718872,0.14100003242492676,1638376946.891,12,noon,fearful,above,noon,fearful,noon,fearful,above,noon,fearful,8915.116773605347,2021-12-01T16:42:26.891000,1638368031.7742264
16,19,18,19,Random,-9999,b598bfd4e7d4a2d0,0.440000057220459,0.07400012016296387,1638376947.064,18,watermelon,strawberry,lemon,watermelon,strawberry,watermelon,strawberry,lemon,watermelon,strawberry,8915.289773464203,2021-12-01T16:42:27.064000,1638368031.7742264
4,26,15,26,Random,-9999,b598bfd4e7d4a2d0,0.5820000171661377,0.07399988174438477,1638376947.727,15,day,blueberry,socks,day,blueberry,day,blueberry,socks,day,blueberry,8915.952773571014,2021-12-01T16:42:27.727000,1638368031.7742264
27,9,2,9,Random,-9999,b598bfd4e7d4a2d0,0.44700002670288086,0.0820000171661377,1638376948.255,2,near,shirt,dusk,near,shirt,near,shirt,dusk,near,shirt,8916.480773687363,2021-12-01T16:42:28.255000,1638368031.7742264
21,8,16,8,Random,-9999,b598bfd4e7d4a2d0,0.42600011825561523,0.07999992370605469,1638376948.762,16,far,lemon,field,far,lemon,far,lemon,field,far,lemon,8916.987773656845,2021-12-01T16:42:28.762000,1638368031.7742264
6,4,17,4,Random,-9999,f9fdbd4e9e47e2e0,1.938999891281128,0.08299994468688965,1638376949.077,17,socks,mango,below,socks,mango,socks,mango,below,socks,mango,8917.302773475647,2021-12-01T16:42:29.077000,1638368031.7742264
4,11,28,11,Random,-9999,b598bfd4e7d4a2d0,0.4779999256134033,0.08299994468688965,1638376949.316,28,disgust,night,socks,disgust,night,disgust,night,socks,disgust,night,8917.541773557663,2021-12-01T16:42:29.316000,1638368031.7742264
8,26,0,26,Random,-9999,b598bfd4e7d4a2d0,0.5360000133514404,0.07299995422363281,1638376949.931,0,day,dress,far,day,dress,day,dress,far,day,dress,8918.1567735672,2021-12-01T16:42:29.931000,1638368031.7742264
10,28,8,8,Random,-9999,b598bfd4e7d4a2d0,0.5909998416900635,0.08100008964538574,1638376950.604,28,night,far,angry,far,night,night,far,angry,far,night,8918.829773664474,2021-12-01T16:42:30.604000,1638368031.7742264
21,8,24,24,Random,-9999,b598bfd4e7d4a2d0,0.4010000228881836,0.08100008964538574,1638376951.077,8,far,sunset,field,sunset,far,far,sunset,field,sunset,far,8919.302773475647,2021-12-01T16:42:31.077000,1638368031.7742264
19,22,16,16,Random,-9999,f9fdbd4e9e47e2e0,1.9799997806549072,0.2780001163482666,1638376951.214,22,ocean,lemon,watermelon,lemon,ocean,ocean,lemon,watermelon,lemon,ocean,8919.43977355957,2021-12-01T16:42:31.214000,1638368031.7742264
28,22,8,8,Random,-9999,b598bfd4e7d4a2d0,0.3269999027252197,0.07599997520446777,1638376951.482,22,ocean,far,night,far,ocean,ocean,far,night,far,ocean,8919.707773685455,2021-12-01T16:42:31.482000,1638368031.7742264
5,27,10,27,Random,-9999,b598bfd4e7d4a2d0,0.5399999618530273,0.07600021362304688,1638376952.104,10,dusk,angry,above,dusk,angry,dusk,angry,above,dusk,angry,8920.329773664474,2021-12-01T16:42:32.104000,1638368031.7742264
24,7,8,8,Random,-9999,b598bfd4e7d4a2d0,0.3619999885559082,0.08099985122680664,1638376952.547,7,beside,far,sunset,far,beside,beside,far,sunset,far,beside,8920.772773504257,2021-12-01T16:42:32.547000,1638368031.7742264
13,11,29,11,Random,-9999,f9fdbd4e9e47e2e0,1.5940001010894775,0.13400006294250488,1638376952.883,29,disgust,noon,happy,disgust,noon,disgust,noon,happy,disgust,noon,8921.108773469925,2021-12-01T16:42:32.883000,1638368031.7742264
27,3,0,3,Random,-9999,b598bfd4e7d4a2d0,0.43400001525878906,0.07899999618530273,1638376953.051,0,shoes,dress,dusk,shoes,dress,shoes,dress,dusk,shoes,dress,8921.276773691177,2021-12-01T16:42:33.051000,1638368031.7742264
29,2,12,12,Random,-9999,b598bfd4e7d4a2d0,0.40000009536743164,0.07500004768371582,1638376953.53,2,shirt,fearful,noon,fearful,shirt,shirt,fearful,noon,fearful,shirt,8921.755773544312,2021-12-01T16:42:33.530000,1638368031.7742264
24,4,18,4,Random,-9999,b598bfd4e7d4a2d0,0.4069998264312744,0.07500004768371582,1638376954.017,18,socks,strawberry,sunset,socks,strawberry,socks,strawberry,sunset,socks,strawberry,8922.242773532867,2021-12-01T16:42:34.017000,1638368031.7742264
4,24,19,24,Random,-9999,f9fdbd4e9e47e2e0,1.872999906539917,0.07200002670288086,1638376954.83,19,sunset,watermelon,socks,sunset,watermelon,sunset,watermelon,socks,sunset,watermelon,8923.055773496628,2021-12-01T16:42:34.830000,1638368031.7742264
13,3,18,3,Random,-9999,bcacc9855844782a,13.815000057220459,0.434999942779541,1638376955.258,18,shoes,strawberry,happy,shoes,strawberry,shoes,strawberry,happy,shoes,strawberry,8923.483773469925,2021-12-01T16:42:35.258000,1638368031.7742264
24,3,5,5,Random,-9999,f9fdbd4e9e47e2e0,2.1439998149871826,0.10100007057189941,1638376957.132,3,shoes,above,sunset,above,shoes,shoes,above,sunset,above,shoes,8925.357773542404,2021-12-01T16:42:37.132000,1638368031.7742264
26,12,25,25,Random,-9999,f9fdbd4e9e47e2e0,1.8539998531341553,0.13300013542175293,1638376959.058,12,fearful,dawn,day,dawn,fearful,fearful,dawn,day,dawn,fearful,8927.28377366066,2021-12-01T16:42:39.058000,1638368031.7742264
12,4,17,4,Random,-9999,bcacc9855844782a,5.463000059127808,0.31400012969970703,1638376960.933,17,socks,mango,fearful,socks,mango,socks,mango,fearful,socks,mango,8929.15877366066,2021-12-01T16:42:40.933000,1638368031.7742264
6,24,8,8,Random,-9999,f9fdbd4e9e47e2e0,2.1500000953674316,0.07299995422363281,1638376961.335,24,sunset,far,below,far,sunset,sunset,far,below,far,sunset,8929.560773611069,2021-12-01T16:42:41.335000,1638368031.7742264
6,20,15,20,Random,-9999,f9fdbd4e9e47e2e0,1.9139997959136963,0.12800002098083496,1638376963.322,15,beach,blueberry,below,beach,blueberry,beach,blueberry,below,beach,blueberry,8931.547773599625,2021-12-01T16:42:43.322000,1638368031.7742264
16,11,2,11,Random,-9999,f9fdbd4e9e47e2e0,1.8550000190734863,0.07599997520446777,1638376965.253,2,disgust,shirt,lemon,disgust,shirt,disgust,shirt,lemon,disgust,shirt,8933.478773593903,2021-12-01T16:42:45.253000,1638368031.7742264
6,2,14,14,Random,-9999,f9fdbd4e9e47e2e0,2.6530001163482666,0.07200002670288086,1638376968.034,2,shirt,sad,below,sad,shirt,shirt,sad,below,sad,shirt,8936.259773492813,2021-12-01T16:42:48.034000,1638368031.7742264
4,13,24,13,Random,-9999,f9fdbd4e9e47e2e0,3.126999855041504,0.12800002098083496,1638376971.293,24,happy,sunset,socks,happy,sunset,happy,sunset,socks,happy,sunset,8939.518773555756,2021-12-01T16:42:51.293000,1638368031.7742264
0,18,28,28,Random,-9999,f9fdbd4e9e47e2e0,2.7009999752044678,0.13499999046325684,1638376974.127,18,strawberry,night,dress,night,strawberry,strawberry,night,dress,night,strawberry,8942.352773666382,2021-12-01T16:42:54.127000,1638368031.7742264
5,19,2,2,Random,-9999,f9fdbd4e9e47e2e0,2.503000020980835,0.13199996948242188,1638376976.763,19,watermelon,shirt,above,shirt,watermelon,watermelon,shirt,above,shirt,watermelon,8944.988773584366,2021-12-01T16:42:56.763000,1638368031.7742264
11,28,12,12,Random,-9999,f9fdbd4e9e47e2e0,1.4040000438690186,0.13199996948242188,1638376978.241,28,night,fearful,disgust,fearful,night,night,fearful,disgust,fearful,night,8946.46677350998,2021-12-01T16:42:58.241000,1638368031.7742264
3,0,28,0,Random,-9999,f9fdbd4e9e47e2e0,1.803999900817871,0.09200000762939453,1638376980.132,28,dress,night,shoes,dress,night,dress,night,shoes,dress,night,8948.357773542404,2021-12-01T16:43:00.132000,1638368031.7742264
13,24,2,24,Random,-9999,f9fdbd4e9e47e2e0,2.6590001583099365,0.07299995422363281,1638376982.953,2,sunset,shirt,happy,sunset,shirt,sunset,shirt,happy,sunset,shirt,8951.178773641586,2021-12-01T16:43:02.953000,1638368031.7742264
8,2,29,29,Random,-9999,f9fdbd4e9e47e2e0,2.128000020980835,0.21199989318847656,1638376985.258,2,shirt,noon,far,noon,shirt,shirt,noon,far,noon,shirt,8953.483773469925,2021-12-01T16:43:05.258000,1638368031.7742264
9,12,28,28,Random,-9999,f9fdbd4e9e47e2e0,3.1630001068115234,0.13299989700317383,1638376988.55,12,fearful,night,near,night,fearful,fearful,night,near,night,fearful,8956.775773525238,2021-12-01T16:43:08.550000,1638368031.7742264
23,15,10,10,Random,-9999,f9fdbd4e9e47e2e0,2.2809998989105225,0.13000011444091797,1638376990.962,15,blueberry,angry,sky,angry,blueberry,blueberry,angry,sky,angry,blueberry,8959.18777346611,2021-12-01T16:43:10.962000,1638368031.7742264
23,29,28,29,Random,-9999,bcacc9855844782a,30.611000061035156,0.3710000514984131,1638376991.959,28,noon,night,sky,noon,night,noon,night,sky,noon,night,8960.184773683548,2021-12-01T16:43:11.959000,1638368031.7742264
6,7,5,5,Random,-9999,f9fdbd4e9e47e2e0,2.2740001678466797,0.12999987602233887,1638376993.37,7,beside,above,below,above,beside,beside,above,below,above,beside,8961.59577345848,2021-12-01T16:43:13.370000,1638368031.7742264
27,26,28,28,Random,-9999,bcacc9855844782a,2.304999828338623,0.25999999046325684,1638376994.475,26,day,night,dusk,night,day,day,night,dusk,night,day,8962.700773477554,2021-12-01T16:43:14.475000,1638368031.7742264
2,26,11,26,Random,-9999,f9fdbd4e9e47e2e0,1.9700000286102295,0.1359999179840088,1638376995.503,11,day,disgust,shirt,day,disgust,day,disgust,shirt,day,disgust,8963.728773593903,2021-12-01T16:43:15.503000,1638368031.7742264
7,13,15,13,Random,-9999,bcacc9855844782a,2.07099986076355,0.36100006103515625,1638376997.074,15,happy,blueberry,beside,happy,blueberry,happy,blueberry,beside,happy,blueberry,8965.299773454666,2021-12-01T16:43:17.074000,1638368031.7742264
27,4,9,9,Random,-9999,f9fdbd4e9e47e2e0,2.443000078201294,0.14899992942810059,1638376998.066,4,socks,near,dusk,near,socks,socks,near,dusk,near,socks,8966.291773557663,2021-12-01T16:43:18.066000,1638368031.7742264
27,14,1,14,Random,-9999,bcacc9855844782a,2.367000102996826,0.5889999866485596,1638376999.993,1,sad,pants,dusk,sad,pants,sad,pants,dusk,sad,pants,8968.21877360344,2021-12-01T16:43:19.993000,1638368031.7742264
10,15,19,15,Random,-9999,f9fdbd4e9e47e2e0,4.511000156402588,0.12999987602233887,1638377002.708,19,blueberry,watermelon,angry,blueberry,watermelon,blueberry,watermelon,angry,blueberry,watermelon,8970.933773517609,2021-12-01T16:43:22.708000,1638368031.7742264
12,11,6,11,Random,-9999,f9fdbd4e9e47e2e0,1.434999942779541,0.13399982452392578,1638377004.228,6,disgust,below,fearful,disgust,below,disgust,below,fearful,disgust,below,8972.453773498535,2021-12-01T16:43:24.228000,1638368031.7742264
16,12,10,12,Random,-9999,bcacc9855844782a,3.118000030517578,0.4830000400543213,1638377005.711,10,fearful,angry,lemon,fearful,angry,fearful,angry,lemon,fearful,angry,8973.93677353859,2021-12-01T16:43:25.711000,1638368031.7742264
8,25,3,25,Random,-9999,bcacc9855844782a,2.005000114440918,0.23600006103515625,1638377007.973,3,dawn,shoes,far,dawn,shoes,dawn,shoes,far,dawn,shoes,8976.198773622513,2021-12-01T16:43:27.973000,1638368031.7742264
9,16,18,18,Random,-9999,f9fdbd4e9e47e2e0,4.0929999351501465,0.1400001049041748,1638377008.524,16,lemon,strawberry,near,strawberry,lemon,lemon,strawberry,near,strawberry,lemon,8976.74977350235,2021-12-01T16:43:28.524000,1638368031.7742264
8,0,22,22,Random,-9999,f9fdbd4e9e47e2e0,1.7840001583099365,0.15199995040893555,1638377010.386,0,dress,ocean,far,ocean,dress,dress,ocean,far,ocean,dress,8978.611773490906,2021-12-01T16:43:30.386000,1638368031.7742264
3,27,5,5,Random,-9999,f9fdbd4e9e47e2e0,2.7790000438690186,0.07699990272521973,1638377013.295,27,dusk,above,shoes,above,dusk,dusk,above,shoes,above,dusk,8981.520773649216,2021-12-01T16:43:33.295000,1638368031.7742264
17,14,21,21,Random,-9999,f9fdbd4e9e47e2e0,4.921000003814697,0.14399981498718262,1638377018.374,14,sad,field,mango,field,sad,sad,field,mango,field,sad,8986.599773645401,2021-12-01T16:43:38.374000,1638368031.7742264
17,6,24,24,Random,-9999,f9fdbd4e9e47e2e0,3.561000108718872,0.1659998893737793,1638377022.092,6,below,sunset,mango,sunset,below,below,sunset,mango,sunset,below,8990.317773580551,2021-12-01T16:43:42.092000,1638368031.7742264
25,18,29,29,Random,-9999,f9fdbd4e9e47e2e0,1.9100000858306885,0.14800000190734863,1638377024.086,18,strawberry,noon,dawn,noon,strawberry,strawberry,noon,dawn,noon,strawberry,8992.31177353859,2021-12-01T16:43:44.086000,1638368031.7742264
29,10,5,5,Random,-9999,f9fdbd4e9e47e2e0,2.7720000743865967,0.07299995422363281,1638377026.989,10,angry,above,noon,above,angry,angry,above,noon,above,angry,8995.214773654938,2021-12-01T16:43:46.989000,1638368031.7742264
25,4,18,4,Random,-9999,f9fdbd4e9e47e2e0,2.6540000438690186,0.14499998092651367,1638377029.787,18,socks,strawberry,dawn,socks,strawberry,socks,strawberry,dawn,socks,strawberry,8998.012773513794,2021-12-01T16:43:49.787000,1638368031.7742264
2,18,13,18,Random,-9999,bcacc9855844782a,16.70799994468689,0.24500012397766113,1638377030.274,13,strawberry,happy,shirt,strawberry,happy,strawberry,happy,shirt,strawberry,happy,8998.49977350235,2021-12-01T16:43:50.274000,1638368031.7742264
2,24,3,3,Random,-9999,f9fdbd4e9e47e2e0,2.5959999561309814,0.1359999179840088,1638377032.53,24,sunset,shoes,shirt,shoes,sunset,sunset,shoes,shirt,shoes,sunset,9000.755773544312,2021-12-01T16:43:52.530000,1638368031.7742264
17,27,20,20,Random,-9999,f9fdbd4e9e47e2e0,1.7139999866485596,0.1380000114440918,1638377034.313,27,dusk,beach,mango,beach,dusk,dusk,beach,mango,beach,dusk,9002.538773536682,2021-12-01T16:43:54.313000,1638368031.7742264
4,5,24,5,Random,-9999,bcacc9855844782a,4.3480000495910645,0.21799993515014648,1638377034.853,24,above,sunset,socks,above,sunset,above,sunset,socks,above,sunset,9003.078773498535,2021-12-01T16:43:54.853000,1638368031.7742264
9,4,5,5,Random,-9999,f9fdbd4e9e47e2e0,2.3259999752044678,0.0820000171661377,1638377036.777,4,socks,above,near,above,socks,socks,above,near,above,socks,9005.00277352333,2021-12-01T16:43:56.777000,1638368031.7742264
27,17,9,9,Random,-9999,bcacc9855844782a,2.8420000076293945,0.23399996757507324,1638377037.951,17,mango,near,dusk,near,mango,mango,near,dusk,near,mango,9006.176773548126,2021-12-01T16:43:57.951000,1638368031.7742264
20,5,8,8,Random,-9999,bcacc9855844782a,4.668999910354614,0.254000186920166,1638377043.076,5,above,far,beach,far,above,above,far,beach,far,above,9011.301773548126,2021-12-01T16:44:03.076000,1638368031.7742264
18,4,2,4,Random,-9999,f9fdbd4e9e47e2e0,9.093999862670898,0.1530001163482666,1638377046.026,2,socks,shirt,strawberry,socks,shirt,socks,shirt,strawberry,socks,shirt,9014.25177359581,2021-12-01T16:44:06.026000,1638368031.7742264
12,10,8,10,Random,-9999,bcacc9855844782a,2.937999963760376,0.4679999351501465,1638377046.241,8,angry,far,fearful,angry,far,angry,far,fearful,angry,far,9014.46677350998,2021-12-01T16:44:06.241000,1638368031.7742264
1,29,4,4,Random,-9999,f9fdbd4e9e47e2e0,1.7639999389648438,0.13700008392333984,1638377047.874,29,noon,socks,pants,socks,noon,noon,socks,pants,socks,noon,9016.099773645401,2021-12-01T16:44:07.874000,1638368031.7742264
3,7,22,7,Random,-9999,bcacc9855844782a,1.6740000247955322,0.3190000057220459,1638377048.161,22,beside,ocean,shoes,beside,ocean,beside,ocean,shoes,beside,ocean,9016.386773586273,2021-12-01T16:44:08.161000,1638368031.7742264
4,6,1,1,Random,-9999,f9fdbd4e9e47e2e0,1.5460000038146973,0.07800006866455078,1638377049.508,6,below,pants,socks,pants,below,below,pants,socks,pants,below,9017.733773469925,2021-12-01T16:44:09.508000,1638368031.7742264
12,15,17,15,Random,-9999,f9fdbd4e9e47e2e0,2.3519999980926514,0.12800002098083496,1638377052.032,17,blueberry,mango,fearful,blueberry,mango,blueberry,mango,fearful,blueberry,mango,9020.257773637772,2021-12-01T16:44:12.032000,1638368031.7742264
4,27,2,2,Random,-9999,f9fdbd4e9e47e2e0,2.18999981880188,0.1380000114440918,1638377054.355,27,dusk,shirt,socks,shirt,dusk,dusk,shirt,socks,shirt,dusk,9022.580773591995,2021-12-01T16:44:14.355000,1638368031.7742264
1,15,17,17,Random,-9999,f9fdbd4e9e47e2e0,3.5299999713897705,0.14400005340576172,1638377058.078,15,blueberry,mango,pants,mango,blueberry,blueberry,mango,pants,mango,blueberry,9026.303773641586,2021-12-01T16:44:18.078000,1638368031.7742264
28,22,7,22,Random,-9999,bcacc9855844782a,6.663999795913696,0.22600007057189941,1638377059.667,7,ocean,beside,night,ocean,beside,ocean,beside,night,ocean,beside,9027.892773628235,2021-12-01T16:44:19.667000,1638368031.7742264
8,0,13,13,Random,-9999,f9fdbd4e9e47e2e0,2.132999897003174,0.21000003814697266,1638377060.373,0,dress,happy,far,happy,dress,dress,happy,far,happy,dress,9028.598773479462,2021-12-01T16:44:20.373000,1638368031.7742264
21,23,11,23,Random,-9999,f9fdbd4e9e47e2e0,2.5129997730255127,0.13900017738342285,1638377063.03,11,sky,disgust,field,sky,disgust,sky,disgust,field,sky,disgust,9031.255773544312,2021-12-01T16:44:23.030000,1638368031.7742264
4,13,29,29,Random,-9999,bcacc9855844782a,4.010999917984009,0.2850000858306885,1638377064.824,13,happy,noon,socks,noon,happy,happy,noon,socks,noon,happy,9033.049773454666,2021-12-01T16:44:24.824000,1638368031.7742264
1,6,23,6,Random,-9999,f9fdbd4e9e47e2e0,2.4690001010894775,0.13499999046325684,1638377065.632,23,below,sky,pants,below,sky,below,sky,pants,below,sky,9033.857773542404,2021-12-01T16:44:25.632000,1638368031.7742264
2,5,25,5,Random,-9999,bcacc9855844782a,1.7379999160766602,0.31800007820129395,1638377069.008,25,above,dawn,shirt,above,dawn,above,dawn,shirt,above,dawn,9037.233773469925,2021-12-01T16:44:29.008000,1638368031.7742264
23,24,22,24,Random,-9999,f9fdbd4e9e47e2e0,4.379999876022339,0.13499999046325684,1638377070.152,22,sunset,ocean,sky,sunset,ocean,sunset,ocean,sky,sunset,ocean,9038.37777352333,2021-12-01T16:44:30.152000,1638368031.7742264
24,6,9,6,Random,-9999,bcacc9855844782a,2.4880001544952393,0.25799989700317383,1638377071.844,9,below,near,sunset,below,near,below,near,sunset,below,near,9040.069773674011,2021-12-01T16:44:31.844000,1638368031.7742264
14,1,21,1,Random,-9999,f9fdbd4e9e47e2e0,2.191999912261963,0.14400005340576172,1638377072.482,21,pants,field,sad,pants,field,pants,field,sad,pants,field,9040.707773685455,2021-12-01T16:44:32.482000,1638368031.7742264
13,1,15,15,Random,-9999,bcacc9855844782a,1.875999927520752,0.24000000953674316,1638377073.823,1,pants,blueberry,happy,blueberry,pants,pants,blueberry,happy,blueberry,pants,9042.048773527145,2021-12-01T16:44:33.823000,1638368031.7742264
25,13,22,13,Random,-9999,f9fdbd4e9e47e2e0,3.504999876022339,0.14700007438659668,1638377076.139,22,happy,ocean,dawn,happy,ocean,happy,ocean,dawn,happy,ocean,9044.364773511887,2021-12-01T16:44:36.139000,1638368031.7742264
17,23,25,25,Random,-9999,bcacc9855844782a,2.2219998836517334,0.5169999599456787,1638377078.714,23,sky,dawn,mango,dawn,sky,sky,dawn,mango,dawn,sky,9046.93977355957,2021-12-01T16:44:38.714000,1638368031.7742264
7,22,4,22,Random,-9999,f9fdbd4e9e47e2e0,3.575000047683716,0.13700008392333984,1638377079.845,4,ocean,socks,beside,ocean,socks,ocean,socks,beside,ocean,socks,9048.070773601532,2021-12-01T16:44:39.845000,1638368031.7742264
27,8,13,8,Random,-9999,bcacc9855844782a,2.0510001182556152,0.29200005531311035,1638377081.112,13,far,happy,dusk,far,happy,far,happy,dusk,far,happy,9049.337773561478,2021-12-01T16:44:41.112000,1638368031.7742264
18,27,8,8,Random,-9999,f9fdbd4e9e47e2e0,2.63100004196167,0.15199995040893555,1638377082.626,27,dusk,far,strawberry,far,dusk,dusk,far,strawberry,far,dusk,9050.851773500443,2021-12-01T16:44:42.626000,1638368031.7742264
27,0,23,23,Random,-9999,bcacc9855844782a,1.6429998874664307,0.30500006675720215,1638377082.916,0,dress,sky,dusk,sky,dress,dress,sky,dusk,sky,dress,9051.141773462296,2021-12-01T16:44:42.916000,1638368031.7742264
17,21,2,21,Random,-9999,f9fdbd4e9e47e2e0,1.8359999656677246,0.14499998092651367,1638377084.56,2,field,shirt,mango,field,shirt,field,shirt,mango,field,shirt,9052.785773515701,2021-12-01T16:44:44.560000,1638368031.7742264
28,17,9,17,Random,-9999,bcacc9855844782a,2.745000123977661,0.18199992179870605,1638377085.947,9,mango,near,night,mango,near,mango,near,night,mango,near,9054.172773599625,2021-12-01T16:44:45.947000,1638368031.7742264
2,14,8,8,Random,-9999,f9fdbd4e9e47e2e0,2.424999952316284,0.11400008201599121,1638377087.147,14,sad,far,shirt,far,sad,sad,far,shirt,far,sad,9055.372773647308,2021-12-01T16:44:47.147000,1638368031.7742264
26,16,3,16,Random,-9999,bcacc9855844782a,1.6670000553131104,0.2519998550415039,1638377087.725,3,lemon,shoes,day,lemon,shoes,lemon,shoes,day,lemon,shoes,9055.950773477554,2021-12-01T16:44:47.725000,1638368031.7742264
2,12,1,1,Random,-9999,f9fdbd4e9e47e2e0,1.7870001792907715,0.13399982452392578,1638377089.009,12,fearful,pants,shirt,pants,fearful,fearful,pants,shirt,pants,fearful,9057.234773635864,2021-12-01T16:44:49.009000,1638368031.7742264
16,5,13,13,Random,-9999,bcacc9855844782a,2.559999942779541,0.18600010871887207,1638377090.576,5,above,happy,lemon,happy,above,above,happy,lemon,happy,above,9058.801773548126,2021-12-01T16:44:50.576000,1638368031.7742264
11,12,4,12,Random,-9999,f9fdbd4e9e47e2e0,1.9789998531341553,0.07700014114379883,1638377091.14,4,fearful,socks,disgust,fearful,socks,fearful,socks,disgust,fearful,socks,9059.365773677826,2021-12-01T16:44:51.140000,1638368031.7742264
